"region","species","yearqua","cpue_year","num_subarea_all_length","mean_prop_subarea","mean_num_subarea"
"Scottish West Coast","Eutrigla gurnardus",1988.1,620.2,26,0.723076923076923,18.8
"Scottish West Coast","Eutrigla gurnardus",1989.1,656.833,29,0.662068965517241,19.2
"Scottish West Coast","Eutrigla gurnardus",1990.1,358.333,24,0.625,15
"Scottish West Coast","Eutrigla gurnardus",1991.1,498.572,29,0.655172413793103,19
"Scottish West Coast","Eutrigla gurnardus",1992.1,1261.299,30,0.633333333333333,19
"Scottish West Coast","Eutrigla gurnardus",1993.1,1481.5,32,0.69375,22.2
"Scottish West Coast","Eutrigla gurnardus",1994.1,1279,33,0.696969696969697,23
"Scottish West Coast","Eutrigla gurnardus",1995.1,1357,23,0.730434782608696,16.8
"Scottish West Coast","Eutrigla gurnardus",1996.1,860,32,0.70625,22.6
"Scottish West Coast","Eutrigla gurnardus",1997.1,917.333,40,0.525,21
"Scottish West Coast","Eutrigla gurnardus",1998.1,1170.498,40,0.615,24.6
"Scottish West Coast","Eutrigla gurnardus",1999.1,1831.048,42,0.666666666666667,28
"Scottish West Coast","Eutrigla gurnardus",2000.1,2590.035,41,0.604878048780488,24.8
"Scottish West Coast","Eutrigla gurnardus",2001.1,1387.334,41,0.604878048780488,24.8
"Scottish West Coast","Eutrigla gurnardus",2002.1,2338.334,41,0.604878048780488,24.8
"Scottish West Coast","Eutrigla gurnardus",2003.1,3101.332,46,0.704347826086956,32.4
"Scottish West Coast","Eutrigla gurnardus",2004.1,2366.333,46,0.604347826086957,27.8
"Scottish West Coast","Eutrigla gurnardus",2005.1,2243,43,0.674418604651163,29
"Scottish West Coast","Eutrigla gurnardus",2006.1,2537.999,43,0.683720930232558,29.4
"Scottish West Coast","Eutrigla gurnardus",2007.1,2986.802,36,0.711111111111111,25.6
"Scottish West Coast","Eutrigla gurnardus",2008.1,2835.001,34,0.729411764705882,24.8
"Scottish West Coast","Eutrigla gurnardus",2009.1,4861.167,35,0.668571428571429,23.4
"Scottish West Coast","Eutrigla gurnardus",2010.1,3707.503,35,0.702857142857143,24.6
"Scottish West Coast","Hippoglossoides platessoides",1985.1,434.999,21,0.628571428571429,13.2
"Scottish West Coast","Hippoglossoides platessoides",1986.1,947.666,19,0.673684210526316,12.8
"Scottish West Coast","Hippoglossoides platessoides",1987.1,317.75,23,0.565217391304348,13
"Scottish West Coast","Hippoglossoides platessoides",1988.1,465.9,21,0.619047619047619,13
"Scottish West Coast","Hippoglossoides platessoides",1989.1,794.334,19,0.631578947368421,12
"Scottish West Coast","Hippoglossoides platessoides",1990.1,616.167,19,0.578947368421053,11
"Scottish West Coast","Hippoglossoides platessoides",1991.1,340.001,15,0.666666666666667,10
"Scottish West Coast","Hippoglossoides platessoides",1992.1,1065.768,22,0.6,13.2
"Scottish West Coast","Hippoglossoides platessoides",1993.1,1799.5,24,0.616666666666667,14.8
"Scottish West Coast","Hippoglossoides platessoides",1994.1,1623.168,25,0.632,15.8
"Scottish West Coast","Hippoglossoides platessoides",1995.1,612.5,17,0.6,10.2
"Scottish West Coast","Hippoglossoides platessoides",1996.1,925.5,24,0.616666666666667,14.8
"Scottish West Coast","Hippoglossoides platessoides",1997.1,1837.499,28,0.692857142857143,19.4
"Scottish West Coast","Hippoglossoides platessoides",1998.1,1150.502,30,0.606666666666667,18.2
"Scottish West Coast","Hippoglossoides platessoides",1999.1,583.335,19,0.568421052631579,10.8
"Scottish West Coast","Hippoglossoides platessoides",2000.1,825.833,24,0.608333333333333,14.6
"Scottish West Coast","Hippoglossoides platessoides",2001.1,1228.167,27,0.57037037037037,15.4
"Scottish West Coast","Hippoglossoides platessoides",2002.1,1425,26,0.6,15.6
"Scottish West Coast","Hippoglossoides platessoides",2003.1,1694,22,0.681818181818182,15
"Scottish West Coast","Hippoglossoides platessoides",2004.1,1100.333,21,0.495238095238095,10.4
"Scottish West Coast","Hippoglossoides platessoides",2005.1,265,17,0.435294117647059,7.4
"Scottish West Coast","Hippoglossoides platessoides",2006.1,164.666,15,0.52,7.8
"Scottish West Coast","Hippoglossoides platessoides",2007.1,538.3,17,0.647058823529412,11
"Scottish West Coast","Hippoglossoides platessoides",2008.1,325.333,17,0.588235294117647,10
"Scottish West Coast","Hippoglossoides platessoides",2009.1,269,17,0.505882352941176,8.6
"Scottish West Coast","Hippoglossoides platessoides",2010.1,390,14,0.642857142857143,9
"Scottish West Coast","Lepidorhombus whiffiagonis",1985.1,130.581,20,0.62,12.4
"Scottish West Coast","Lepidorhombus whiffiagonis",1986.1,81.665,18,0.533333333333333,9.6
"Scottish West Coast","Lepidorhombus whiffiagonis",1987.1,65,19,0.421052631578947,8
"Scottish West Coast","Lepidorhombus whiffiagonis",1988.1,162,17,0.576470588235294,9.8
"Scottish West Coast","Lepidorhombus whiffiagonis",1989.1,49.833,15,0.4,6
"Scottish West Coast","Lepidorhombus whiffiagonis",1990.1,48,13,0.492307692307692,6.4
"Scottish West Coast","Lepidorhombus whiffiagonis",1991.1,35,16,0.425,6.8
"Scottish West Coast","Lepidorhombus whiffiagonis",1992.1,69,17,0.423529411764706,7.2
"Scottish West Coast","Lepidorhombus whiffiagonis",1993.1,75.75,23,0.347826086956522,8
"Scottish West Coast","Lepidorhombus whiffiagonis",1994.1,149.501,22,0.545454545454545,12
"Scottish West Coast","Lepidorhombus whiffiagonis",1995.1,109,15,0.44,6.6
"Scottish West Coast","Lepidorhombus whiffiagonis",1996.1,224.5,25,0.544,13.6
"Scottish West Coast","Lepidorhombus whiffiagonis",1997.1,157,22,0.472727272727273,10.4
"Scottish West Coast","Lepidorhombus whiffiagonis",1998.1,158.833,19,0.48421052631579,9.2
"Scottish West Coast","Lepidorhombus whiffiagonis",1999.1,142.858,25,0.384,9.6
"Scottish West Coast","Lepidorhombus whiffiagonis",2000.1,174.134,22,0.445454545454545,9.8
"Scottish West Coast","Lepidorhombus whiffiagonis",2001.1,101,19,0.410526315789474,7.8
"Scottish West Coast","Lepidorhombus whiffiagonis",2002.1,178,20,0.41,8.2
"Scottish West Coast","Lepidorhombus whiffiagonis",2003.1,144.5,26,0.430769230769231,11.2
"Scottish West Coast","Lepidorhombus whiffiagonis",2004.1,96.667,20,0.37,7.4
"Scottish West Coast","Lepidorhombus whiffiagonis",2005.1,43,18,0.288888888888889,5.2
"Scottish West Coast","Lepidorhombus whiffiagonis",2006.1,67.334,16,0.3375,5.4
"Scottish West Coast","Lepidorhombus whiffiagonis",2007.1,79.301,20,0.39,7.8
"Scottish West Coast","Lepidorhombus whiffiagonis",2008.1,104.334,17,0.470588235294118,8
"Scottish West Coast","Lepidorhombus whiffiagonis",2009.1,84.333,15,0.453333333333333,6.8
"Scottish West Coast","Lepidorhombus whiffiagonis",2010.1,83.669,14,0.585714285714286,8.2
"Scottish West Coast","Limanda limanda",1985.1,2208.082,27,0.718518518518518,19.4
"Scottish West Coast","Limanda limanda",1986.1,255.166,20,0.63,12.6
"Scottish West Coast","Limanda limanda",1987.1,471,28,0.564285714285714,15.8
"Scottish West Coast","Limanda limanda",1988.1,854.75,25,0.584,14.6
"Scottish West Coast","Limanda limanda",1989.1,275.333,23,0.6,13.8
"Scottish West Coast","Limanda limanda",1990.1,354.834,22,0.6,13.2
"Scottish West Coast","Limanda limanda",1991.1,394.93,20,0.58,11.6
"Scottish West Coast","Limanda limanda",1992.1,474.199,24,0.583333333333333,14
"Scottish West Coast","Limanda limanda",1993.1,1415,26,0.6,15.6
"Scottish West Coast","Limanda limanda",1994.1,744.001,28,0.621428571428571,17.4
"Scottish West Coast","Limanda limanda",1995.1,231,15,0.573333333333333,8.6
"Scottish West Coast","Limanda limanda",1996.1,219.5,25,0.48,12
"Scottish West Coast","Limanda limanda",1997.1,1958.332,32,0.59375,19
"Scottish West Coast","Limanda limanda",1998.1,1698.666,32,0.69375,22.2
"Scottish West Coast","Limanda limanda",1999.1,4278.811,33,0.6,19.8
"Scottish West Coast","Limanda limanda",2000.1,3392.432,32,0.6625,21.2
"Scottish West Coast","Limanda limanda",2001.1,3728.501,32,0.61875,19.8
"Scottish West Coast","Limanda limanda",2002.1,3137.5,36,0.666666666666667,24
"Scottish West Coast","Limanda limanda",2003.1,4591.834,34,0.652941176470588,22.2
"Scottish West Coast","Limanda limanda",2004.1,5208.333,33,0.654545454545455,21.6
"Scottish West Coast","Limanda limanda",2005.1,890,27,0.540740740740741,14.6
"Scottish West Coast","Limanda limanda",2006.1,571.001,29,0.524137931034483,15.2
"Scottish West Coast","Limanda limanda",2007.1,622.868,23,0.573913043478261,13.2
"Scottish West Coast","Limanda limanda",2008.1,520.336,27,0.525925925925926,14.2
"Scottish West Coast","Limanda limanda",2009.1,761.667,26,0.553846153846154,14.4
"Scottish West Coast","Limanda limanda",2010.1,856.168,25,0.552,13.8
"Scottish West Coast","Melanogrammus aeglefinus",1985.1,7961.582,31,0.832258064516129,25.8
"Scottish West Coast","Melanogrammus aeglefinus",1986.1,5823.669,27,0.725925925925926,19.6
"Scottish West Coast","Melanogrammus aeglefinus",1987.1,12992.75,33,0.896969696969697,29.6
"Scottish West Coast","Melanogrammus aeglefinus",1988.1,7938.7,29,0.910344827586207,26.4
"Scottish West Coast","Melanogrammus aeglefinus",1989.1,5070.499,31,0.774193548387097,24
"Scottish West Coast","Melanogrammus aeglefinus",1990.1,4794.334,29,0.751724137931034,21.8
"Scottish West Coast","Melanogrammus aeglefinus",1991.1,5527.715,34,0.829411764705882,28.2
"Scottish West Coast","Melanogrammus aeglefinus",1992.1,7482.699,29,0.813793103448276,23.6
"Scottish West Coast","Melanogrammus aeglefinus",1993.1,14659.75,33,0.854545454545455,28.2
"Scottish West Coast","Melanogrammus aeglefinus",1994.1,7400.833,33,0.866666666666667,28.6
"Scottish West Coast","Melanogrammus aeglefinus",1995.1,8920.5,25,0.968,24.2
"Scottish West Coast","Melanogrammus aeglefinus",1996.1,16060.75,36,0.922222222222222,33.2
"Scottish West Coast","Melanogrammus aeglefinus",1997.1,17201.667,44,0.840909090909091,37
"Scottish West Coast","Melanogrammus aeglefinus",1998.1,14421,42,0.861904761904762,36.2
"Scottish West Coast","Melanogrammus aeglefinus",1999.1,7686.95,42,0.747619047619048,31.4
"Scottish West Coast","Melanogrammus aeglefinus",2000.1,14055.604,44,0.763636363636364,33.6
"Scottish West Coast","Melanogrammus aeglefinus",2001.1,15926.503,43,0.846511627906977,36.4
"Scottish West Coast","Melanogrammus aeglefinus",2002.1,22710.169,45,0.848888888888889,38.2
"Scottish West Coast","Melanogrammus aeglefinus",2003.1,16024.502,49,0.86530612244898,42.4
"Scottish West Coast","Melanogrammus aeglefinus",2004.1,14797.665,48,0.804166666666667,38.6
"Scottish West Coast","Melanogrammus aeglefinus",2005.1,8224.5,46,0.81304347826087,37.4
"Scottish West Coast","Melanogrammus aeglefinus",2006.1,5280.336,42,0.757142857142857,31.8
"Scottish West Coast","Melanogrammus aeglefinus",2007.1,4771.497,36,0.755555555555556,27.2
"Scottish West Coast","Melanogrammus aeglefinus",2008.1,2840.5,35,0.702857142857143,24.6
"Scottish West Coast","Melanogrammus aeglefinus",2009.1,3931.5,36,0.616666666666667,22.2
"Scottish West Coast","Melanogrammus aeglefinus",2010.1,3020.167,34,0.670588235294118,22.8
"Scottish West Coast","Merlangius merlangus",1985.1,7566.998,31,0.812903225806452,25.2
"Scottish West Coast","Merlangius merlangus",1986.1,4550.002,28,0.757142857142857,21.2
"Scottish West Coast","Merlangius merlangus",1987.1,14147.5,36,0.755555555555556,27.2
"Scottish West Coast","Merlangius merlangus",1988.1,5976,31,0.761290322580645,23.6
"Scottish West Coast","Merlangius merlangus",1989.1,4052.165,32,0.7125,22.8
"Scottish West Coast","Merlangius merlangus",1990.1,4112.002,28,0.807142857142857,22.6
"Scottish West Coast","Merlangius merlangus",1991.1,6804.929,31,0.754838709677419,23.4
"Scottish West Coast","Merlangius merlangus",1992.1,11232.5,27,0.874074074074074,23.6
"Scottish West Coast","Merlangius merlangus",1993.1,20094,31,0.825806451612903,25.6
"Scottish West Coast","Merlangius merlangus",1994.1,17789.334,33,0.866666666666667,28.6
"Scottish West Coast","Merlangius merlangus",1995.1,13499.5,24,0.775,18.6
"Scottish West Coast","Merlangius merlangus",1996.1,22831.5,33,0.854545454545454,28.2
"Scottish West Coast","Merlangius merlangus",1997.1,31987.168,43,0.883720930232558,38
"Scottish West Coast","Merlangius merlangus",1998.1,33891.5,41,0.878048780487805,36
"Scottish West Coast","Merlangius merlangus",1999.1,30827.857,40,0.78,31.2
"Scottish West Coast","Merlangius merlangus",2000.1,29687.366,40,0.81,32.4
"Scottish West Coast","Merlangius merlangus",2001.1,18514.5,44,0.795454545454545,35
"Scottish West Coast","Merlangius merlangus",2002.1,21585.667,43,0.758139534883721,32.6
"Scottish West Coast","Merlangius merlangus",2003.1,22464.834,46,0.804347826086957,37
"Scottish West Coast","Merlangius merlangus",2004.1,20192.833,46,0.778260869565217,35.8
"Scottish West Coast","Merlangius merlangus",2005.1,6653,44,0.731818181818182,32.2
"Scottish West Coast","Merlangius merlangus",2006.1,7298.998,40,0.68,27.2
"Scottish West Coast","Merlangius merlangus",2007.1,2604.198,35,0.605714285714286,21.2
"Scottish West Coast","Merlangius merlangus",2008.1,1779.001,31,0.619354838709677,19.2
"Scottish West Coast","Merlangius merlangus",2009.1,3279.001,29,0.572413793103448,16.6
"Scottish West Coast","Merlangius merlangus",2010.1,8589.332,31,0.67741935483871,21
"Scottish West Coast","Merluccius merluccius",1985.1,934.415,20,0.56,11.2
"Scottish West Coast","Merluccius merluccius",1986.1,379.332,19,0.631578947368421,12
"Scottish West Coast","Merluccius merluccius",1987.1,683.25,19,0.578947368421053,11
"Scottish West Coast","Merluccius merluccius",1988.1,241.05,16,0.5625,9
"Scottish West Coast","Merluccius merluccius",1989.1,309.999,20,0.54,10.8
"Scottish West Coast","Merluccius merluccius",1990.1,1109.666,19,0.736842105263158,14
"Scottish West Coast","Merluccius merluccius",1991.1,754.216,21,0.647619047619048,13.6
"Scottish West Coast","Merluccius merluccius",1992.1,843.765,25,0.632,15.8
"Scottish West Coast","Merluccius merluccius",1993.1,819.25,25,0.584,14.6
"Scottish West Coast","Merluccius merluccius",1994.1,2233.667,26,0.546153846153846,14.2
"Scottish West Coast","Merluccius merluccius",1995.1,853,22,0.590909090909091,13
"Scottish West Coast","Merluccius merluccius",1996.1,419,20,0.57,11.4
"Scottish West Coast","Merluccius merluccius",1997.1,1299.167,30,0.533333333333333,16
"Scottish West Coast","Merluccius merluccius",1998.1,2047.166,32,0.60625,19.4
"Scottish West Coast","Merluccius merluccius",1999.1,1588.335,29,0.641379310344828,18.6
"Scottish West Coast","Merluccius merluccius",2000.1,1154.333,19,0.694736842105263,13.2
"Scottish West Coast","Merluccius merluccius",2001.1,374.667,19,0.378947368421053,7.2
"Scottish West Coast","Merluccius merluccius",2002.1,248,16,0.3875,6.2
"Scottish West Coast","Merluccius merluccius",2003.1,2440.001,40,0.43,17.2
"Scottish West Coast","Merluccius merluccius",2004.1,2149.336,31,0.587096774193548,18.2
"Scottish West Coast","Merluccius merluccius",2005.1,406,33,0.521212121212121,17.2
"Scottish West Coast","Merluccius merluccius",2006.1,1646.671,32,0.525,16.8
"Scottish West Coast","Merluccius merluccius",2007.1,3684.301,35,0.56,19.6
"Scottish West Coast","Merluccius merluccius",2008.1,1795.832,34,0.605882352941176,20.6
"Scottish West Coast","Merluccius merluccius",2009.1,994.667,30,0.52,15.6
"Scottish West Coast","Merluccius merluccius",2010.1,3007.502,30,0.606666666666667,18.2
"Scottish West Coast","Microstomus kitt",1985.1,250.666,29,0.524137931034483,15.2
"Scottish West Coast","Microstomus kitt",1986.1,336.501,22,0.681818181818182,15
"Scottish West Coast","Microstomus kitt",1987.1,295.75,32,0.64375,20.6
"Scottish West Coast","Microstomus kitt",1988.1,382.65,28,0.671428571428571,18.8
"Scottish West Coast","Microstomus kitt",1989.1,354.666,30,0.6,18
"Scottish West Coast","Microstomus kitt",1990.1,243.001,25,0.712,17.8
"Scottish West Coast","Microstomus kitt",1991.1,335.215,25,0.744,18.6
"Scottish West Coast","Microstomus kitt",1992.1,513.233,28,0.728571428571429,20.4
"Scottish West Coast","Microstomus kitt",1993.1,683.5,30,0.693333333333333,20.8
"Scottish West Coast","Microstomus kitt",1994.1,767.499,30,0.786666666666667,23.6
"Scottish West Coast","Microstomus kitt",1995.1,810,23,0.730434782608696,16.8
"Scottish West Coast","Microstomus kitt",1996.1,798.25,33,0.703030303030303,23.2
"Scottish West Coast","Microstomus kitt",1997.1,860,36,0.633333333333333,22.8
"Scottish West Coast","Microstomus kitt",1998.1,1048.5,35,0.685714285714286,24
"Scottish West Coast","Microstomus kitt",1999.1,735.955,36,0.605555555555556,21.8
"Scottish West Coast","Microstomus kitt",2000.1,793.401,37,0.594594594594595,22
"Scottish West Coast","Microstomus kitt",2001.1,544,37,0.562162162162162,20.8
"Scottish West Coast","Microstomus kitt",2002.1,1253.5,39,0.605128205128205,23.6
"Scottish West Coast","Microstomus kitt",2003.1,1075.834,43,0.651162790697674,28
"Scottish West Coast","Microstomus kitt",2004.1,1034.668,39,0.656410256410256,25.6
"Scottish West Coast","Microstomus kitt",2005.1,540,36,0.572222222222222,20.6
"Scottish West Coast","Microstomus kitt",2006.1,582,37,0.551351351351351,20.4
"Scottish West Coast","Microstomus kitt",2007.1,588.85,32,0.68125,21.8
"Scottish West Coast","Microstomus kitt",2008.1,532.335,33,0.642424242424242,21.2
"Scottish West Coast","Microstomus kitt",2009.1,363.334,30,0.52,15.6
"Scottish West Coast","Microstomus kitt",2010.1,290.168,30,0.526666666666667,15.8
"Scottish West Coast","Pleuronectes platessa",1985.1,215.081,24,0.510416666666667,12.25
"Scottish West Coast","Pleuronectes platessa",1986.1,214.165,24,0.516666666666667,12.4
"Scottish West Coast","Pleuronectes platessa",1987.1,131,28,0.414285714285714,11.6
"Scottish West Coast","Pleuronectes platessa",1988.1,184.45,26,0.461538461538462,12
"Scottish West Coast","Pleuronectes platessa",1989.1,106,25,0.368,9.2
"Scottish West Coast","Pleuronectes platessa",1990.1,142.834,26,0.453846153846154,11.8
"Scottish West Coast","Pleuronectes platessa",1991.1,109.644,24,0.441666666666667,10.6
"Scottish West Coast","Pleuronectes platessa",1992.1,196.465,25,0.576,14.4
"Scottish West Coast","Pleuronectes platessa",1993.1,491.5,30,0.633333333333333,19
"Scottish West Coast","Pleuronectes platessa",1994.1,324.501,29,0.572413793103448,16.6
"Scottish West Coast","Pleuronectes platessa",1995.1,128.5,22,0.463636363636364,10.2
"Scottish West Coast","Pleuronectes platessa",1996.1,187.5,23,0.51304347826087,11.8
"Scottish West Coast","Pleuronectes platessa",1997.1,472.666,35,0.542857142857143,19
"Scottish West Coast","Pleuronectes platessa",1998.1,805.168,35,0.64,22.4
"Scottish West Coast","Pleuronectes platessa",1999.1,2111.477,38,0.6,22.8
"Scottish West Coast","Pleuronectes platessa",2000.1,962.167,36,0.7,25.2
"Scottish West Coast","Pleuronectes platessa",2001.1,794,34,0.588235294117647,20
"Scottish West Coast","Pleuronectes platessa",2002.1,932.668,36,0.605555555555556,21.8
"Scottish West Coast","Pleuronectes platessa",2003.1,1708.833,38,0.652631578947368,24.8
"Scottish West Coast","Pleuronectes platessa",2004.1,1654.003,35,0.571428571428571,20
"Scottish West Coast","Pleuronectes platessa",2005.1,1389,35,0.577142857142857,20.2
"Scottish West Coast","Pleuronectes platessa",2006.1,793.334,32,0.5875,18.8
"Scottish West Coast","Pleuronectes platessa",2007.1,551.433,29,0.531034482758621,15.4
"Scottish West Coast","Pleuronectes platessa",2008.1,409.169,29,0.420689655172414,12.2
"Scottish West Coast","Pleuronectes platessa",2009.1,335,25,0.48,12
"Scottish West Coast","Pleuronectes platessa",2010.1,485.667,28,0.578571428571429,16.2
"Scottish West Coast","Scomber scombrus",1985.1,2531.74,16,0.5375,8.6
"Scottish West Coast","Scomber scombrus",1986.1,1108.536,17,0.6,10.2
"Scottish West Coast","Scomber scombrus",1987.1,8988.944,21,0.542857142857143,11.4
"Scottish West Coast","Scomber scombrus",1988.1,1894.152,20,0.7,14
"Scottish West Coast","Scomber scombrus",1989.1,12852.067,22,0.6,13.2
"Scottish West Coast","Scomber scombrus",1990.1,15847.27,24,0.708333333333333,17
"Scottish West Coast","Scomber scombrus",1991.1,7795.672,27,0.659259259259259,17.8
"Scottish West Coast","Scomber scombrus",1992.1,7627.127,20,0.62,12.4
"Scottish West Coast","Scomber scombrus",1993.1,16220.273,23,0.643478260869565,14.8
"Scottish West Coast","Scomber scombrus",1994.1,52544.558,18,0.733333333333333,13.2
"Scottish West Coast","Scomber scombrus",1995.1,10311.822,19,0.631578947368421,12
"Scottish West Coast","Scomber scombrus",1996.1,138705.355,26,0.738461538461539,19.2
"Scottish West Coast","Scomber scombrus",1997.1,8291.842,23,0.530434782608696,12.2
"Scottish West Coast","Scomber scombrus",1998.1,13732.542,29,0.662068965517241,19.2
"Scottish West Coast","Scomber scombrus",1999.1,56239.053,29,0.613793103448276,17.8
"Scottish West Coast","Scomber scombrus",2000.1,51862.309,21,0.580952380952381,12.2
"Scottish West Coast","Scomber scombrus",2001.1,2963.419,20,0.49,9.8
"Scottish West Coast","Scomber scombrus",2002.1,10323.899,24,0.566666666666667,13.6
"Scottish West Coast","Scomber scombrus",2003.1,111290.13,28,0.642857142857143,18
"Scottish West Coast","Scomber scombrus",2004.1,9805.012,30,0.62,18.6
"Scottish West Coast","Scomber scombrus",2005.1,248092.219,30,0.813333333333333,24.4
"Scottish West Coast","Scomber scombrus",2006.1,441189.857,38,0.747368421052632,28.4
"Scottish West Coast","Scomber scombrus",2007.1,243542.631,30,0.793333333333333,23.8
"Scottish West Coast","Scomber scombrus",2008.1,157502.291,28,0.878571428571429,24.6
"Scottish West Coast","Scomber scombrus",2009.1,279374.34,25,0.752,18.8
"Scottish West Coast","Scomber scombrus",2010.1,50674.425,25,0.696,17.4
"Scottish West Coast","Sprattus sprattus",1985.1,190.582,15,0.666666666666667,10
"Scottish West Coast","Sprattus sprattus",1986.1,3929.834,21,0.59047619047619,12.4
"Scottish West Coast","Sprattus sprattus",1987.1,1338,23,0.547826086956522,12.6
"Scottish West Coast","Sprattus sprattus",1988.1,12308.5,14,0.6,8.4
"Scottish West Coast","Sprattus sprattus",1989.1,2479.833,19,0.526315789473684,10
"Scottish West Coast","Sprattus sprattus",1990.1,1477.668,20,0.6,12
"Scottish West Coast","Sprattus sprattus",1991.1,3750.644,16,0.7875,12.6
"Scottish West Coast","Sprattus sprattus",1992.1,2502.533,16,0.6625,10.6
"Scottish West Coast","Sprattus sprattus",1993.1,9131,19,0.71578947368421,13.6
"Scottish West Coast","Sprattus sprattus",1994.1,1887.999,26,0.707692307692308,18.4
"Scottish West Coast","Sprattus sprattus",1995.1,7494.5,14,0.7,9.8
"Scottish West Coast","Sprattus sprattus",1996.1,9521.5,25,0.704,17.6
"Scottish West Coast","Sprattus sprattus",1997.1,17980.833,36,0.761111111111111,27.4
"Scottish West Coast","Sprattus sprattus",1998.1,6012.833,30,0.693333333333333,20.8
"Scottish West Coast","Sprattus sprattus",1999.1,37013.145,26,0.830769230769231,21.6
"Scottish West Coast","Sprattus sprattus",2000.1,14972.367,34,0.764705882352941,26
"Scottish West Coast","Sprattus sprattus",2001.1,81377.666,34,0.694117647058824,23.6
"Scottish West Coast","Sprattus sprattus",2002.1,8130.666,26,0.853846153846154,22.2
"Scottish West Coast","Sprattus sprattus",2003.1,34767.5,30,0.766666666666667,23
"Scottish West Coast","Sprattus sprattus",2004.1,18310.831,27,0.718518518518519,19.4
"Scottish West Coast","Sprattus sprattus",2005.1,26192.5,24,0.666666666666667,16
"Scottish West Coast","Sprattus sprattus",2006.1,23038,19,0.663157894736842,12.6
"Scottish West Coast","Sprattus sprattus",2007.1,690.999,15,0.56,8.4
"Scottish West Coast","Sprattus sprattus",2008.1,1639.667,13,0.538461538461538,7
"Scottish West Coast","Sprattus sprattus",2009.1,8803,8,0.55,4.4
"Scottish West Coast","Sprattus sprattus",2010.1,3248,15,0.68,10.2
"Scottish West Coast","Squalus acanthias",1985.1,541.749,27,0.518518518518518,14
"Scottish West Coast","Squalus acanthias",1986.1,430.999,16,0.525,8.4
"Scottish West Coast","Squalus acanthias",1987.1,406.5,21,0.352380952380952,7.4
"Scottish West Coast","Squalus acanthias",1988.1,1201.25,9,0.422222222222222,3.8
"Scottish West Coast","Squalus acanthias",1989.1,294.666,13,0.480769230769231,6.25
"Scottish West Coast","Squalus acanthias",1990.1,377.002,16,0.4875,7.8
"Scottish West Coast","Squalus acanthias",1991.1,605.999,15,0.426666666666667,6.4
"Scottish West Coast","Squalus acanthias",1992.1,55.866,13,0.338461538461538,4.4
"Scottish West Coast","Squalus acanthias",1993.1,47.25,12,0.35,4.2
"Scottish West Coast","Squalus acanthias",1994.1,598.334,11,0.454545454545455,5
"Scottish West Coast","Squalus acanthias",1995.1,1038.5,5,0.36,1.8
"Scottish West Coast","Squalus acanthias",1996.1,64.5,8,0.425,3.4
"Scottish West Coast","Squalus acanthias",1997.1,8.5,6,0.366666666666667,2.2
"Scottish West Coast","Squalus acanthias",1998.1,177.166,13,0.384615384615385,5
"Scottish West Coast","Squalus acanthias",1999.1,218.573,10,0.46,4.6
"Scottish West Coast","Squalus acanthias",2000.1,35.734,9,0.333333333333333,3
"Scottish West Coast","Squalus acanthias",2001.1,98.5,12,0.366666666666667,4.4
"Scottish West Coast","Squalus acanthias",2002.1,60,11,0.309090909090909,3.4
"Scottish West Coast","Squalus acanthias",2003.1,361,10,0.34,3.4
"Scottish West Coast","Squalus acanthias",2004.1,23.667,9,0.244444444444444,2.2
"Scottish West Coast","Squalus acanthias",2005.1,26,8,0.275,2.2
"Scottish West Coast","Squalus acanthias",2006.1,54.001,12,0.4,4.8
"Scottish West Coast","Squalus acanthias",2007.1,60.4,14,0.314285714285714,4.4
"Scottish West Coast","Squalus acanthias",2008.1,92.667,10,0.4,4
"Scottish West Coast","Squalus acanthias",2009.1,50,8,0.425,3.4
"Scottish West Coast","Squalus acanthias",2010.1,1384.667,7,0.571428571428571,4
"Scottish West Coast","Trisopterus esmarkii",1985.1,42822.25,28,0.821428571428571,23
"Scottish West Coast","Trisopterus esmarkii",1986.1,15733.5,24,0.675,16.2
"Scottish West Coast","Trisopterus esmarkii",1987.1,50106,31,0.696774193548387,21.6
"Scottish West Coast","Trisopterus esmarkii",1988.1,24523.9,24,0.766666666666667,18.4
"Scottish West Coast","Trisopterus esmarkii",1989.1,17605.833,29,0.6,17.4
"Scottish West Coast","Trisopterus esmarkii",1990.1,37903.334,25,0.712,17.8
"Scottish West Coast","Trisopterus esmarkii",1991.1,42239.929,26,0.7,18.2
"Scottish West Coast","Trisopterus esmarkii",1992.1,49125.767,27,0.666666666666667,18
"Scottish West Coast","Trisopterus esmarkii",1993.1,47004.5,27,0.674074074074074,18.2
"Scottish West Coast","Trisopterus esmarkii",1994.1,101711.833,28,0.742857142857143,20.8
"Scottish West Coast","Trisopterus esmarkii",1995.1,25464.5,20,0.66,13.2
"Scottish West Coast","Trisopterus esmarkii",1996.1,48306.5,33,0.636363636363636,21
"Scottish West Coast","Trisopterus esmarkii",1997.1,117499.833,38,0.626315789473684,23.8
"Scottish West Coast","Trisopterus esmarkii",1998.1,144877.333,37,0.697297297297297,25.8
"Scottish West Coast","Trisopterus esmarkii",1999.1,58839.715,31,0.6,18.6
"Scottish West Coast","Trisopterus esmarkii",2000.1,98655.434,32,0.65,20.8
"Scottish West Coast","Trisopterus esmarkii",2001.1,96156.833,40,0.575,23
"Scottish West Coast","Trisopterus esmarkii",2002.1,50166.333,33,0.624242424242424,20.6
